qid,language,lang_code,question,context,options,gold,answer_type,category,difficulty,rationale,source
q024,Latvian,lav-LVA,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Lithuanian,lit-LTU,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Malay,msa-MYS,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Nynorsk,nno-NOR,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Polish,pol-POL,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Portuguese,por-PRT,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Russian,rus-KAZ,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Serbian / Serb,srp-SRB,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Slovak,slo-SVK,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Slovenian,slv-SVN,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Spanish,esp-ESP,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Swedish,swe-SWE,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Thai,tha-THA,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q024,Turkish,tur-TUR,,,,C,mc,Reading,level 1b,,"PISA 2018, reading, Chicken forum"
q025,Albanian,sqi-ALB,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Arabic,ara-ARE,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Azerbaijani / Azeri,aze-QAZ,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Basque,eus-ESP,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Bokmål,nob-NOR,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Bosnian,bos-BIH,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Bulgarian,bul-BGR,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Catalan,cat-ESP,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Chinese,zho-CHN,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Croatian,hrv-HRV,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Czech,ces-CZE,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Danish,dan-DNK,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Dutch,nld-NLD,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,English,eng-CAN,Why does Avian_Deals respond to Ivana_88’s post?,"Forum
Giving Aspirin to Chickens
Ivana_88 Thread Starter Posted 28 October 18:12
Hello everyone!
Is it okay to give aspirin to my hen? She is 2 years old and I think she hurt her leg. I can’t get to the veterinarian until Monday, and the vet isn’t answering the phone. My hen seems to be in a lot of pain. I’d like to give her something to make her feel better until I can go to the vet. Thank you for your help.
NellieB79 Posted 28 October 18:36
I don’t know if aspirin is safe for hens or not. I always check with my vet before giving my birds medicine. I know that some drugs that are safe for humans can be very dangerous for birds.
Monie Posted 28 October 18:52
I gave an aspirin to one of my hens when she was hurt. There was no problem. The next day I went to the vet but she was already better. I think it might be dangerous if you give too much, so don’t exceed the dose limits! I hope she feels better!
Avian_Deals Posted 28 October 19:07
Hi! Don’t forget to check out my super low deals on all bird supplies. I’m having a great sale right now!
Bob Posted 28 October 19:15
Can someone please tell me how to know if a chicken is sick? Thanks.
Frank Posted 28 October 19:21
Hello Ivana,
I am a veterinarian, specializing in birds. It is okay to give injured chickens aspirin if they are showing signs that they are in pain. When prescribing aspirin to birds, I follow the guidelines published in Clinical Avian Medicine. Chickens should receive 5mg of aspirin per kg of body weight. You can give this 3-4 times per day until you can see your veterinarian. It is very important to follow up with your vet. Good luck!","[""A) To promote a business."", ""B) To answer Ivana_88’s question."", ""C) To add to Monie’s advice."", ""D) To demonstrate expertise with birds.""]",A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Estonian,est-EST,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Finnish,fin-FIN,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,French,fra-FRA,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Galician,glg-ESP,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Georgian,geo-GEO,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,German,deu-DEU,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Greek,ell-GRC,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Hebrew,heb-ISR,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Hungarian,hun-HUN,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Icelandic,isl-ISL,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Indonesian,ind-IDN,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Italian,ita-ITA,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Japanese,jpn-JPN,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Kazakh,kaz-KAZ,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Korean,kor-KOR,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Latvian,lav-LVA,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Lithuanian,lit-LTU,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Malay,msa-MYS,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Nynorsk,nno-NOR,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Polish,pol-POL,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Portuguese,por-PRT,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Russian,rus-KAZ,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Serbian / Serb,srp-SRB,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Slovak,slo-SVK,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Slovenian,slv-SVN,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Spanish,esp-ESP,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Swedish,swe-SWE,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Thai,tha-THA,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
q025,Turkish,tur-TUR,,,,A,mc,Reading,level 1a,,"PISA 2018, reading, Chicken forum"
